Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2000","2000","12802.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2001","2001","12526.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2002","2002","12793"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2003","2003","12729.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2004","2004","13175.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2005","2005","12563.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2006","2006","12286.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2007","2007","11473.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2008","2008","11586.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2009","2009","6461.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2010","2010","9867.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2011","2011","9820.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2012","2012","9710.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2013","2013","9672.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2014","2014","9409.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2015","2015","9103.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2016","2016","9263.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2017","2017","9174"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2018","2018","9217.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2019","2019","9072.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2020","2020","8940.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2021","2021","8818.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2022","2022","8014.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01342.01","Pears","2023","2023","7921.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2000","2000","575.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2001","2001","595.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2002","2002","588.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2003","2003","593.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2004","2004","590.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2005","2005","562.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2006","2006","579.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2007","2007","589.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2008","2008","603.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2009","2009","623.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2010","2010","652.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2011","2011","692.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2012","2012","656.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2013","2013","679.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2014","2014","659.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2015","2015","661.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2016","2016","656.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2017","2017","677.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2018","2018","672.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2019","2019","671.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2020","2020","642"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2021","2021","655.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2022","2022","656.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01705","Peas, dry","2023","2023","671.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2000","2000","6812.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2001","2001","6856.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2002","2002","7150.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2003","2003","7229.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2004","2004","7293.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2005","2005","7420.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2006","2006","7484.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2007","2007","7722.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2008","2008","6645.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2009","2009","7031"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2010","2010","6606.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2011","2011","6712"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2012","2012","6518"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2013","2013","6447.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2014","2014","6475.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2015","2015","6335.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2016","2016","6336"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2017","2017","6505.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2018","2018","6603.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2019","2019","6804.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2020","2020","7023.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2021","2021","8478.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2022","2022","8361"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01242","Peas, green","2023","2023","7417.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.01","Persimmons","2021","2021","7468"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.01","Persimmons","2022","2022","7541.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01359.01","Persimmons","2023","2023","7026.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2000","2000","715.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2001","2001","731.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2002","2002","750.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2003","2003","772.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2004","2004","798.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2005","2005","806.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2007","2007","709.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2008","2008","664.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2009","2009","663.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2010","2010","663.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2011","2011","663.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2012","2012","663.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2013","2013","663.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2014","2014","703.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2015","2015","733.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2016","2016","698.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2017","2017","730.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2018","2018","699.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2019","2019","730.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2020","2020","687.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2021","2021","716.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2022","2022","722.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01707","Pigeon peas, dry","2023","2023","719.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2000","2000","1548.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2001","2001","1462.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2002","2002","1444.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2003","2003","1444.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2004","2004","4698.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2005","2005","3491.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2006","2006","3144.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2007","2007","2897.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2008","2008","4089.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2009","2009","4068.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2010","2010","3365.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2011","2011","3379.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2012","2012","3393.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2013","2013","3414.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2014","2014","3414.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2015","2015","3414.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2016","2016","3677.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2017","2017","3789.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2018","2018","4112.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2019","2019","2051.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2020","2020","2114.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2021","2021","1605.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2022","2022","1502.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01375","Pistachios, in shell","2023","2023","1780"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01346","Plums and sloes","2000","2000","8381.8"
